x,t,u
1.375,0.79,0.000570389
1.40625,0.79,0.00040405
1.4375,0.79,0.000284127
1.46875,0.79,0.000198318
1.5,0.79,0.00013739
1.53125,0.79,9.45E-05
1.5625,0.79,6.45E-05
1.59375,0.79,4.36E-05
1.625,0.79,2.93E-05
1.65625,0.79,1.96E-05
1.6875,0.79,1.29E-05
1.71875,0.79,8.50E-06
1.75,0.79,5.54E-06
1.78125,0.79,3.58E-06
1.8125,0.79,2.30E-06
1.84375,0.79,1.46E-06
1.875,0.79,9.25E-07
1.90625,0.79,5.80E-07
1.9375,0.79,3.65E-07
1.96875,0.79,2.42E-07
2,0.79,2.02E-07
-2,0.8,2.03E-07
-1.96875,0.8,2.43E-07
-1.9375,0.8,3.66E-07
-1.90625,0.8,5.82E-07
-1.875,0.8,9.27E-07
-1.84375,0.8,1.47E-06
-1.8125,0.8,2.30E-06
-1.78125,0.8,3.59E-06
-1.75,0.8,5.55E-06
-1.71875,0.8,8.52E-06
-1.6875,0.8,1.30E-05
-1.65625,0.8,1.96E-05
-1.625,0.8,2.94E-05
-1.59375,0.8,4.37E-05
-1.5625,0.8,6.45E-05
-1.53125,0.8,9.44E-05
-1.5,0.8,0.00013719
-1.46875,0.8,0.000197785
-1.4375,0.8,0.000282894
-1.40625,0.8,0.000401403
-1.375,0.8,0.000564973
-1.34375,0.8,0.000788715
-1.3125,0.8,0.001091944
-1.28125,0.8,0.001499001
-1.25,0.8,0.002040071
-1.21875,0.8,0.002751947
-1.1875,0.8,0.003678619
-1.15625,0.8,0.004871574
-1.125,0.8,0.006389672
-1.09375,0.8,0.008298451
-1.0625,0.8,0.010668795
-1.03125,0.8,0.013574922
-1,0.8,0.017091788
-0.96875,0.8,0.02129209
-0.9375,0.8,0.026243143
-0.90625,0.8,0.032003973
-0.875,0.8,0.038622922
-0.84375,0.8,0.046136015
-0.8125,0.8,0.054566187
-0.78125,0.8,0.063923374
-0.75,0.8,0.074205333
-0.71875,0.8,0.085398999
-0.6875,0.8,0.097482173
-0.65625,0.8,0.110425335
-0.625,0.8,0.124193418
-0.59375,0.8,0.138747437
-0.5625,0.8,0.154045912
-0.53125,0.8,0.170046042
-0.5,0.8,0.186704642
-0.46875,0.8,0.203978866
-0.4375,0.8,0.221826726
-0.40625,0.8,0.240207459
-0.375,0.8,0.259081757
-0.34375,0.8,0.278411892
-0.3125,0.8,0.298161765
-0.28125,0.8,0.318296891
-0.25,0.8,0.338784343
-0.21875,0.8,0.359592656
-0.1875,0.8,0.380691715
-0.15625,0.8,0.402052621
-0.125,0.8,0.423647549
-0.09375,0.8,0.445449595
-0.0625,0.8,0.467432609
-0.03125,0.8,0.489571035
0,0.8,0.511839727
0.03125,0.8,0.534213766
0.0625,0.8,0.556668262
0.09375,0.8,0.579178137
0.125,0.8,0.601717893
0.15625,0.8,0.624261346
0.1875,0.8,0.646781334
0.21875,0.8,0.669249369
0.25,0.8,0.69163524
0.28125,0.8,0.713906527
0.3125,0.8,0.736028021
0.34375,0.8,0.757960999
0.375,0.8,0.779662319
0.40625,0.8,0.801083256
0.4375,0.8,0.822167989
0.46875,0.8,0.842851584
0.5,0.8,0.863057258
0.53125,0.8,0.882692558
0.5625,0.8,0.901643899
0.59375,0.8,0.919768464
0.625,0.8,0.936881753
0.65625,0.8,0.952737605
0.6875,0.8,0.966994058
0.71875,0.8,0.979146654
0.75,0.8,0.988380117
0.78125,0.8,0.993144054
0.8125,0.8,0.987387384
0.84375,0.8,0.104283947
0.875,0.8,0.072316736
0.90625,0.8,0.0527643
0.9375,0.8,0.039210245
0.96875,0.8,0.029403587
1,0.8,0.022141386
1.03125,0.8,0.016691343
1.0625,0.8,0.012570897
1.09375,0.8,0.009444702
1.125,0.8,0.00707093
1.15625,0.8,0.005270601
1.1875,0.8,0.003908831
1.21875,0.8,0.002882727
1.25,0.8,0.002113206
1.28125,0.8,0.001539254
1.3125,0.8,0.001113746
1.34375,0.8,0.000800333
1.375,0.8,0.000571063
1.40625,0.8,0.000404541
1.4375,0.8,0.000284483
1.46875,0.8,0.000198575
1.5,0.8,0.000137575
1.53125,0.8,9.46E-05
1.5625,0.8,6.46E-05
1.59375,0.8,4.37E-05
1.625,0.8,2.94E-05
1.65625,0.8,1.96E-05
1.6875,0.8,1.30E-05
1.71875,0.8,8.52E-06
1.75,0.8,5.55E-06
1.78125,0.8,3.59E-06
1.8125,0.8,2.30E-06
1.84375,0.8,1.47E-06
1.875,0.8,9.27E-07
1.90625,0.8,5.82E-07
1.9375,0.8,3.66E-07
1.96875,0.8,2.43E-07
2,0.8,2.03E-07
-2,0.81,2.03E-07
-1.96875,0.81,2.44E-07
-1.9375,0.81,3.67E-07
-1.90625,0.81,5.83E-07
-1.875,0.81,9.29E-07
-1.84375,0.81,1.47E-06
-1.8125,0.81,2.31E-06
-1.78125,0.81,3.60E-06
-1.75,0.81,5.56E-06
-1.71875,0.81,8.53E-06
-1.6875,0.81,1.30E-05
-1.65625,0.81,1.96E-05
-1.625,0.81,2.94E-05
-1.59375,0.81,4.37E-05
-1.5625,0.81,6.46E-05
-1.53125,0.81,9.45E-05
-1.5,0.81,0.000137369
-1.46875,0.81,0.00019803
-1.4375,0.81,0.000283224
-1.40625,0.81,0.000401844
-1.375,0.81,0.000565552
-1.34375,0.81,0.000789459
-1.3125,0.81,0.00109288
-1.28125,0.81,0.001500143
-1.25,0.81,0.002041409
-1.21875,0.81,0.002753425
-1.1875,0.81,0.003680101
-1.15625,0.81,0.004872798
-1.125,0.81,0.006390184
-1.09375,0.81,0.008297521
-1.0625,0.81,0.010665313
-1.03125,0.81,0.013567281
-1,0.81,0.017077761
-0.96875,0.81,0.02126871
-0.9375,0.81,0.026206606
-0.90625,0.81,0.031949572
-0.875,0.81,0.038545029
-0.84375,0.81,0.046028105
-0.8125,0.81,0.054420921
-0.78125,0.81,0.063732713
-0.75,0.81,0.073960685
-0.71875,0.81,0.085091381
-0.6875,0.81,0.097102376
-0.65625,0.81,0.10996408
-0.625,0.81,0.1236415
-0.59375,0.81,0.138095849
-0.5625,0.81,0.153285944
-0.53125,0.81,0.169169364
-0.5,0.81,0.185703366
-0.46875,0.81,0.20284559
-0.4375,0.81,0.220554569
-0.40625,0.81,0.238790078
-0.375,0.81,0.25751336
-0.34375,0.81,0.276687247
-0.3125,0.81,0.296276199
-0.28125,0.81,0.316246292
-0.25,0.81,0.336565157
-0.21875,0.81,0.357201887
-0.1875,0.81,0.378126923
-0.15625,0.81,0.399311928
-0.125,0.81,0.420729641
-0.09375,0.81,0.44235373
-0.0625,0.81,0.464158634
-0.03125,0.81,0.486119398
0,0.81,0.508211507
0.03125,0.81,0.530410699
0.0625,0.81,0.552692784
0.09375,0.81,0.575033431
0.125,0.81,0.597407951
0.15625,0.81,0.619791045
0.1875,0.81,0.642156527
0.21875,0.81,0.664477002
0.25,0.81,0.68672349
0.28125,0.81,0.708864981
0.3125,0.81,0.730867894
0.34375,0.81,0.752695411
0.375,0.81,0.774306647
0.40625,0.81,0.795655592
0.4375,0.81,0.816689735
0.46875,0.81,0.837348244
0.5,0.81,0.857559517
0.53125,0.81,0.877237782
0.5625,0.81,0.896278269
0.59375,0.81,0.914550137
0.625,0.81,0.931885706
0.65625,0.81,0.948063388
0.6875,0.81,0.962779186
0.71875,0.81,0.975593393
0.75,0.81,0.985815586
0.78125,0.81,0.992227561
0.8125,0.81,0.991684812
0.84375,0.81,0.244870244
0.875,0.81,0.072967233
0.90625,0.81,0.053097994
0.9375,0.81,0.039392557
0.96875,0.81,0.02950876
1,0.81,0.022204373
1.03125,0.81,0.016730183
1.0625,0.81,0.012595459
1.09375,0.81,0.0094606
1.125,0.81,0.00708145
1.15625,0.81,0.005277711
1.1875,0.81,0.003913731
1.21875,0.81,0.002886161
1.25,0.81,0.002115648
1.28125,0.81,0.00154101
1.3125,0.81,0.001115018
1.34375,0.81,0.000801258
1.375,0.81,0.000571737
1.40625,0.81,0.000405032
1.4375,0.81,0.00028484
1.46875,0.81,0.000198833
1.5,0.81,0.00013776
1.53125,0.81,9.47E-05
1.5625,0.81,6.46E-05
1.59375,0.81,4.38E-05
1.625,0.81,2.94E-05
1.65625,0.81,1.96E-05
1.6875,0.81,1.30E-05
1.71875,0.81,8.53E-06
1.75,0.81,5.56E-06
1.78125,0.81,3.60E-06
1.8125,0.81,2.31E-06
1.84375,0.81,1.47E-06
1.875,0.81,9.29E-07
1.90625,0.81,5.83E-07
1.9375,0.81,3.67E-07
1.96875,0.81,2.44E-07
2,0.81,2.03E-07
-2,0.82,2.04E-07
-1.96875,0.82,2.44E-07
-1.9375,0.82,3.68E-07
-1.90625,0.82,5.84E-07
-1.875,0.82,9.31E-07
-1.84375,0.82,1.47E-06
-1.8125,0.82,2.31E-06
-1.78125,0.82,3.60E-06
-1.75,0.82,5.57E-06
-1.71875,0.82,8.55E-06
-1.6875,0.82,1.30E-05
-1.65625,0.82,1.97E-05
-1.625,0.82,2.95E-05
-1.59375,0.82,4.38E-05
-1.5625,0.82,6.47E-05
-1.53125,0.82,9.47E-05
-1.5,0.82,0.000137548
-1.46875,0.82,0.000198275
-1.4375,0.82,0.000283556
-1.40625,0.82,0.000402285
-1.375,0.82,0.00056613
-1.34375,0.82,0.000790204
-1.3125,0.82,0.001093816
-1.28125,0.82,0.001501284
-1.25,0.82,0.002042746
-1.21875,0.82,0.002754901
-1.1875,0.82,0.00368158
-1.15625,0.82,0.004874018
-1.125,0.82,0.00639069
-1.09375,0.82,0.008296585
-1.0625,0.82,0.010661828
-1.03125,0.82,0.013559648
-1,0.82,0.017063764
-0.96875,0.82,0.021245401
-0.9375,0.82,0.026170212
-0.90625,0.82,0.031895431
-0.875,0.82,0.038467571
-0.84375,0.82,0.045920886
-0.8125,0.82,0.054276699
-0.78125,0.82,0.063543566
-0.75,0.82,0.073718154
-0.71875,0.82,0.084786632
-0.6875,0.82,0.09672636
-0.65625,0.82,0.109507689
-0.625,0.82,0.123095703
-0.59375,0.82,0.137451812
-0.5625,0.82,0.152535131
-0.53125,0.82,0.168303612
-0.5,0.82,0.184714947
-0.46875,0.82,0.201727252
-0.4375,0.82,0.219299568
-0.40625,0.82,0.237392197
-0.375,0.82,0.255966921
-0.34375,0.82,0.274987112
-0.3125,0.82,0.294417777
-0.28125,0.82,0.314225536
-0.25,0.82,0.334378559
-0.21875,0.82,0.35484648
-0.1875,0.82,0.375600281
-0.15625,0.82,0.396612163
-0.125,0.82,0.417855412
-0.09375,0.82,0.439304245
-0.0625,0.82,0.460933667
-0.03125,0.82,0.482719301
0,0.82,0.504637234
0.03125,0.82,0.526663835
0.0625,0.82,0.548775579
0.09375,0.82,0.570948848
0.125,0.82,0.593159721
0.15625,0.82,0.615383738
0.1875,0.82,0.637595636
0.21875,0.82,0.65976905
0.25,0.82,0.681876161
0.28125,0.82,0.703887281
0.3125,0.82,0.72577035
0.34375,0.82,0.74749033
0.375,0.82,0.769008436
0.40625,0.82,0.790281171
0.4375,0.82,0.811259078
0.46875,0.82,0.831885096
0.5,0.82,0.852092357
0.53125,0.82,0.871801159
0.5625,0.82,0.890914691
0.59375,0.82,0.90931283
0.625,0.82,0.926842808
0.65625,0.82,0.943304578
0.6875,0.82,0.958426812
0.71875,0.82,0.971823748
0.75,0.82,0.982905499
0.78125,0.82,0.990669254
0.8125,0.82,0.992744195
0.84375,0.82,0.546694999
0.875,0.82,0.073473096
0.90625,0.82,0.053438917
0.9375,0.82,0.039577607
0.96875,0.82,0.029615097
1,0.82,0.022267891
1.03125,0.82,0.01676928
1.0625,0.82,0.012620151
1.09375,0.82,0.009476565
1.125,0.82,0.007092007
1.15625,0.82,0.005284841
1.1875,0.82,0.003918641
1.21875,0.82,0.002889602
1.25,0.82,0.002118094
1.28125,0.82,0.001542768
1.3125,0.82,0.001116292
1.34375,0.82,0.000802185
1.375,0.82,0.000572413
1.40625,0.82,0.000405524
1.4375,0.82,0.000285197
1.46875,0.82,0.000199092
1.5,0.82,0.000137946
1.53125,0.82,9.49E-05
1.5625,0.82,6.47E-05
1.59375,0.82,4.38E-05
1.625,0.82,2.95E-05
1.65625,0.82,1.97E-05
1.6875,0.82,1.30E-05
1.71875,0.82,8.55E-06
1.75,0.82,5.57E-06
1.78125,0.82,3.60E-06
1.8125,0.82,2.31E-06
1.84375,0.82,1.47E-06
1.875,0.82,9.31E-07
1.90625,0.82,5.84E-07
1.9375,0.82,3.67E-07
1.96875,0.82,2.44E-07
2,0.82,2.04E-07
-2,0.83,2.05E-07
-1.96875,0.83,2.45E-07
-1.9375,0.83,3.68E-07
-1.90625,0.83,5.86E-07
-1.875,0.83,9.33E-07
-1.84375,0.83,1.48E-06
-1.8125,0.83,2.32E-06
-1.78125,0.83,3.61E-06
-1.75,0.83,5.58E-06
-1.71875,0.83,8.56E-06
-1.6875,0.83,1.30E-05
-1.65625,0.83,1.97E-05
-1.625,0.83,2.95E-05
-1.59375,0.83,4.39E-05
-1.5625,0.83,6.47E-05
-1.53125,0.83,9.48E-05
-1.5,0.83,0.000137727
-1.46875,0.83,0.00019852
-1.4375,0.83,0.000283887
-1.40625,0.83,0.000402726
-1.375,0.83,0.000566709
-1.34375,0.83,0.000790948
-1.3125,0.83,0.001094752
-1.28125,0.83,0.001502425
-1.25,0.83,0.002044082
-1.21875,0.83,0.002756375
-1.1875,0.83,0.003683056
-1.15625,0.83,0.004875233
-1.125,0.83,0.006391191
-1.09375,0.83,0.008295644
-1.0625,0.83,0.010658342
-1.03125,0.83,0.013552022
-1,0.83,0.017049796
-0.96875,0.83,0.021222163
-0.9375,0.83,0.02613396
-0.90625,0.83,0.031841546
-0.875,0.83,0.038390544
-0.84375,0.83,0.04581435
-0.8125,0.83,0.054133508
-0.78125,0.83,0.063355911
-0.75,0.83,0.073477708
-0.71875,0.83,0.084484707
-0.6875,0.83,0.096354065
-0.65625,0.83,0.109056079
-0.625,0.83,0.122555916
-0.59375,0.83,0.136815186
-0.5625,0.83,0.151793296
-0.53125,0.83,0.167448568
-0.5,0.83,0.183739121
-0.46875,0.83,0.200623539
-0.4375,0.83,0.218061358
-0.40625,0.83,0.236013395
-0.375,0.83,0.254441956
-0.34375,0.83,0.273310943
-0.3125,0.83,0.292585891
-0.28125,0.83,0.312233948
-0.25,0.83,0.332223811
-0.21875,0.83,0.352525635
-0.1875,0.83,0.373110924
-0.15625,0.83,0.393952403
-0.125,0.83,0.41502388
-0.09375,0.83,0.436300106
-0.0625,0.83,0.457756627
-0.03125,0.83,0.479369623
0,0.83,0.501115756
0.03125,0.83,0.522971999
0.0625,0.83,0.544915463
0.09375,0.83,0.566923209
0.125,0.83,0.588972046
0.15625,0.83,0.611038309
0.1875,0.83,0.633097609
0.21875,0.83,0.655124555
0.25,0.83,0.677092419
0.28125,0.83,0.698972754
0.3125,0.83,0.72073493
0.34375,0.83,0.742345566
0.375,0.83,0.763767833
0.40625,0.83,0.784960565
0.4375,0.83,0.805877128
0.46875,0.83,0.826463928
0.5,0.83,0.846658435
0.53125,0.83,0.866386468
0.5625,0.83,0.885558415
0.59375,0.83,0.904063773
0.625,0.83,0.92176303
0.65625,0.83,0.938475082
0.6875,0.83,0.95395689
0.71875,0.83,0.967868091
0.75,0.83,0.979700464
0.78125,0.83,0.988618431
0.8125,0.83,0.992698197
0.84375,0.83,0.85692016
0.875,0.83,0.073366547
0.90625,0.83,0.053787453
0.9375,0.83,0.039765477
0.96875,0.83,0.029722621
1,0.83,0.022331949
1.03125,0.83,0.016808636
1.0625,0.83,0.012644972
1.09375,0.83,0.009492599
1.125,0.83,0.007102601
1.15625,0.83,0.005291992
1.1875,0.83,0.003923564
1.21875,0.83,0.00289305
1.25,0.83,0.002120545
1.28125,0.83,0.001544529
1.3125,0.83,0.001117567
1.34375,0.83,0.000803113
1.375,0.83,0.000573089
1.40625,0.83,0.000406016
1.4375,0.83,0.000285554
1.46875,0.83,0.00019935
1.5,0.83,0.000138132
1.53125,0.83,9.50E-05
1.5625,0.83,6.48E-05
1.59375,0.83,4.39E-05
1.625,0.83,2.95E-05
1.65625,0.83,1.97E-05
1.6875,0.83,1.30E-05
1.71875,0.83,8.56E-06
1.75,0.83,5.58E-06
1.78125,0.83,3.61E-06
1.8125,0.83,2.32E-06
1.84375,0.83,1.48E-06
1.875,0.83,9.33E-07
1.90625,0.83,5.86E-07
1.9375,0.83,3.68E-07
1.96875,0.83,2.45E-07
2,0.83,2.05E-07
-2,0.84,2.06E-07
-1.96875,0.84,2.46E-07
-1.9375,0.84,3.69E-07
-1.90625,0.84,5.87E-07
-1.875,0.84,9.35E-07
-1.84375,0.84,1.48E-06
-1.8125,0.84,2.32E-06
-1.78125,0.84,3.62E-06
-1.75,0.84,5.59E-06
-1.71875,0.84,8.58E-06
-1.6875,0.84,1.31E-05
-1.65625,0.84,1.97E-05
-1.625,0.84,2.95E-05
-1.59375,0.84,4.39E-05
-1.5625,0.84,6.48E-05
-1.53125,0.84,9.49E-05
-1.5,0.84,0.000137907
-1.46875,0.84,0.000198766
-1.4375,0.84,0.000284218
-1.40625,0.84,0.000403168
-1.375,0.84,0.000567288
-1.34375,0.84,0.000791693
-1.3125,0.84,0.001095687
-1.28125,0.84,0.001503566
-1.25,0.84,0.002045417
-1.21875,0.84,0.002757847
-1.1875,0.84,0.003684529
-1.15625,0.84,0.004876444
-1.125,0.84,0.006391687
-1.09375,0.84,0.008294697
-1.0625,0.84,0.010654853
-1.03125,0.84,0.013544404
-1,0.84,0.017035857
-0.96875,0.84,0.021198995
-0.9375,0.84,0.026097849
-0.90625,0.84,0.031787916
-0.875,0.84,0.038313944
-0.84375,0.84,0.04570849
-0.8125,0.84,0.053991335
-0.78125,0.84,0.06316973
-0.75,0.84,0.073239319
-0.71875,0.84,0.084185563
-0.6875,0.84,0.095985429
-0.65625,0.84,0.108609166
-0.625,0.84,0.122022031
-0.59375,0.84,0.13618583
-0.5625,0.84,0.151060264
-0.53125,0.84,0.166604019
-0.5,0.84,0.182775631
-0.46875,0.84,0.199534144
-0.4375,0.84,0.216839581
-0.40625,0.84,0.234653259
-0.375,0.84,0.252937996
-0.34375,0.84,0.27165821
-0.3125,0.84,0.29077995
-0.28125,0.84,0.310270877
-0.25,0.84,0.330100198
-0.21875,0.84,0.350238574
-0.1875,0.84,0.370658015
-0.15625,0.84,0.391331749
-0.125,0.84,0.412234092
-0.09375,0.84,0.433340309
-0.0625,0.84,0.454626463
-0.03125,0.84,0.476069272
0,0.84,0.49764595
0.03125,0.84,0.519334047
0.0625,0.84,0.541111282
0.09375,0.84,0.562955361
0.125,0.84,0.584843789
0.15625,0.84,0.606753656
0.1875,0.84,0.628661402
0.21875,0.84,0.650542553
0.25,0.84,0.672371412
0.28125,0.84,0.6941207
0.3125,0.84,0.715761123
0.34375,0.84,0.737260853
0.375,0.84,0.758584881
0.40625,0.84,0.779694209
0.4375,0.84,0.800544811
0.46875,0.84,0.821086289
0.5,0.84,0.841260087
0.53125,0.84,0.860997063
0.5625,0.84,0.880214124
0.59375,0.84,0.898809422
0.625,0.84,0.916655262
0.65625,0.84,0.933587252
0.6875,0.84,0.949386974
0.71875,0.84,0.963752628
0.75,0.84,0.976242972
0.78125,0.84,0.986155066
0.8125,0.84,0.992260153
0.84375,0.84,0.952731429
0.875,0.84,0.072005497
0.90625,0.84,0.054144151
0.9375,0.84,0.039956252
0.96875,0.84,0.029831359
1,0.84,0.022396556
1.03125,0.84,0.016848255
1.0625,0.84,0.012669925
1.09375,0.84,0.009508701
1.125,0.84,0.007113231
1.15625,0.84,0.005299163
1.1875,0.84,0.003928498
1.21875,0.84,0.002896505
1.25,0.84,0.002122999
1.28125,0.84,0.001546293
1.3125,0.84,0.001118844
1.34375,0.84,0.000804041
1.375,0.84,0.000573765
1.40625,0.84,0.000406509
1.4375,0.84,0.000285912
1.46875,0.84,0.000199609
1.5,0.84,0.000138318
1.53125,0.84,9.51E-05
1.5625,0.84,6.49E-05
1.59375,0.84,4.40E-05
1.625,0.84,2.96E-05
1.65625,0.84,1.97E-05
1.6875,0.84,1.31E-05
1.71875,0.84,8.58E-06
1.75,0.84,5.59E-06
1.78125,0.84,3.62E-06
1.8125,0.84,2.32E-06
1.84375,0.84,1.48E-06
1.875,0.84,9.35E-07
1.90625,0.84,5.87E-07
1.9375,0.84,3.69E-07
1.96875,0.84,2.46E-07
2,0.84,2.06E-07
-2,0.85,2.07E-07
-1.96875,0.85,2.47E-07
-1.9375,0.85,3.70E-07
-1.90625,0.85,5.88E-07
-1.875,0.85,9.37E-07
-1.84375,0.85,1.48E-06
-1.8125,0.85,2.33E-06
-1.78125,0.85,3.62E-06
-1.75,0.85,5.60E-06
-1.71875,0.85,8.59E-06
-1.6875,0.85,1.31E-05
-1.65625,0.85,1.97E-05
-1.625,0.85,2.96E-05
-1.59375,0.85,4.40E-05
-1.5625,0.85,6.49E-05
-1.53125,0.85,9.51E-05
-1.5,0.85,0.000138086
-1.46875,0.85,0.000199011
-1.4375,0.85,0.00028455
-1.40625,0.85,0.00040361
-1.375,0.85,0.000567867
-1.34375,0.85,0.000792438
-1.3125,0.85,0.001096623
-1.28125,0.85,0.001504707
-1.25,0.85,0.002046752
-1.21875,0.85,0.002759318
-1.1875,0.85,0.003685999
-1.15625,0.85,0.00487765
-1.125,0.85,0.006392177
-1.09375,0.85,0.008293745
-1.0625,0.85,0.010651362
-1.03125,0.85,0.013536794
-1,0.85,0.017021946
-0.96875,0.85,0.021175896
-0.9375,0.85,0.026061878
-0.90625,0.85,0.031734539
-0.875,0.85,0.038237768
-0.84375,0.85,0.045603299
-0.8125,0.85,0.053850169
-0.78125,0.85,0.062985002
-0.75,0.85,0.073002957
-0.71875,0.85,0.083889159
-0.6875,0.85,0.095620393
-0.65625,0.85,0.108166873
-0.625,0.85,0.121493943
-0.59375,0.85,0.135563612
-0.5625,0.85,0.150335868
-0.53125,0.85,0.165769756
-0.5,0.85,0.181824227
-0.46875,0.85,0.198458773
-0.4375,0.85,0.215633891
-0.40625,0.85,0.23331139
-0.375,0.85,0.251454587
-0.34375,0.85,0.2700284
-0.3125,0.85,0.288999382
-0.28125,0.85,0.30833569
-0.25,0.85,0.328007026
-0.21875,0.85,0.347984543
-0.1875,0.85,0.368240739
-0.15625,0.85,0.388749331
-0.125,0.85,0.409485124
-0.09375,0.85,0.430423877
-0.0625,0.85,0.451542155
-0.03125,0.85,0.472817189
0,0.85,0.494226723
0.03125,0.85,0.515748861
0.0625,0.85,0.537361902
0.09375,0.85,0.559044169
0.125,0.85,0.58077383
0.15625,0.85,0.60252869
0.1875,0.85,0.624285975
0.21875,0.85,0.64602208
0.25,0.85,0.667712279
0.28125,0.85,0.68933039
0.3125,0.85,0.710848377
0.34375,0.85,0.732235863
0.375,0.85,0.753459537
0.40625,0.85,0.774482415
0.4375,0.85,0.795262888
0.46875,0.85,0.815753505
0.5,0.85,0.83589936
0.53125,0.85,0.855635912
0.5625,0.85,0.874885989
0.59375,0.85,0.893555543
0.625,0.85,0.911527441
0.65625,0.85,0.928652078
0.6875,0.85,0.944732558
0.71875,0.85,0.959500109
0.75,0.85,0.972568979
0.78125,0.85,0.983341368
0.8125,0.85,0.990858172
0.84375,0.85,0.981478346
0.875,0.85,0.074086222
0.90625,0.85,0.05450952
0.9375,0.85,0.040150022
0.96875,0.85,0.029941337
1,0.85,0.022461721
1.03125,0.85,0.01688814
1.0625,0.85,0.012695011
1.09375,0.85,0.009524872
1.125,0.85,0.007123899
1.15625,0.85,0.005306354
1.1875,0.85,0.003933444
1.21875,0.85,0.002899967
1.25,0.85,0.002125458
1.28125,0.85,0.001548059
1.3125,0.85,0.001120123
1.34375,0.85,0.000804971
1.375,0.85,0.000574443
1.40625,0.85,0.000407002
1.4375,0.85,0.00028627
1.46875,0.85,0.000199868
1.5,0.85,0.000138504
1.53125,0.85,9.53E-05
1.5625,0.85,6.50E-05
1.59375,0.85,4.40E-05
1.625,0.85,2.96E-05
1.65625,0.85,1.98E-05
1.6875,0.85,1.31E-05
1.71875,0.85,8.59E-06
1.75,0.85,5.60E-06
1.78125,0.85,3.62E-06
1.8125,0.85,2.33E-06
1.84375,0.85,1.48E-06
1.875,0.85,9.37E-07
1.90625,0.85,5.88E-07
1.9375,0.85,3.70E-07
1.96875,0.85,2.47E-07
2,0.85,2.07E-07
-2,0.86,2.08E-07
-1.96875,0.86,2.48E-07
-1.9375,0.86,3.71E-07
-1.90625,0.86,5.90E-07
-1.875,0.86,9.39E-07
-1.84375,0.86,1.49E-06
-1.8125,0.86,2.33E-06
-1.78125,0.86,3.63E-06
-1.75,0.86,5.61E-06
-1.71875,0.86,8.61E-06
-1.6875,0.86,1.31E-05
-1.65625,0.86,1.98E-05
-1.625,0.86,2.96E-05
-1.59375,0.86,4.41E-05
-1.5625,0.86,6.50E-05
-1.53125,0.86,9.52E-05
-1.5,0.86,0.000138266
-1.46875,0.86,0.000199257
-1.4375,0.86,0.000284882
-1.40625,0.86,0.000404052
-1.375,0.86,0.000568447
-1.34375,0.86,0.000793183
-1.3125,0.86,0.001097559
-1.28125,0.86,0.001505847
-1.25,0.86,0.002048085
-1.21875,0.86,0.002760786
-1.1875,0.86,0.003687465
-1.15625,0.86,0.004878853
-1.125,0.86,0.006392661
-1.09375,0.86,0.008292788
-1.0625,0.86,0.010647869
-1.03125,0.86,0.013529191
-1,0.86,0.017008065
-0.96875,0.86,0.021152867
-0.9375,0.86,0.026026046
-0.90625,0.86,0.031681412
-0.875,0.86,0.038162011
-0.84375,0.86,0.045498769
-0.8125,0.86,0.053709998
-0.78125,0.86,0.062801709
-0.75,0.86,0.072768592
-0.71875,0.86,0.083595451
-0.6875,0.86,0.095258899
-0.65625,0.86,0.107729119
-0.625,0.86,0.120971549
-0.59375,0.86,0.134948398
-0.5625,0.86,0.149619942
-0.53125,0.86,0.16494558
-0.5,0.86,0.180884667
-0.46875,0.86,0.197397138
-0.4375,0.86,0.214443952
-0.40625,0.86,0.231987401
-0.375,0.86,0.249991287
-0.34375,0.86,0.268421017
-0.3125,0.86,0.287243631
-0.28125,0.86,0.306427772
-0.25,0.86,0.325943622
-0.21875,0.86,0.34576281
-0.1875,0.86,0.365858308
-0.15625,0.86,0.386204304
-0.125,0.86,0.406776077
-0.09375,0.86,0.427549861
-0.0625,0.86,0.448502707
-0.03125,0.86,0.469612338
0,0.86,0.490857008
0.03125,0.86,0.51221535
0.0625,0.86,0.533666218
0.09375,0.86,0.555188525
0.125,0.86,0.576761068
0.15625,0.86,0.598362335
0.1875,0.86,0.619970297
0.21875,0.86,0.64156217
0.25,0.86,0.663114145
0.28125,0.86,0.684601076
0.3125,0.86,0.705996104
0.34375,0.86,0.727270212
0.375,0.86,0.748391677
0.40625,0.86,0.769325385
0.4375,0.86,0.790031972
0.46875,0.86,0.810466708
0.5,0.86,0.830578041
0.53125,0.86,0.850305642
0.5625,0.86,0.869577722
0.59375,0.86,0.88830728
0.625,0.86,0.906386649
0.65625,0.86,0.923679346
0.6875,0.86,0.940007356
0.71875,0.86,0.95513039
0.75,0.86,0.968709139
0.78125,0.86,0.980230607
0.8125,0.86,0.988838585
0.84375,0.86,0.989282498
0.875,0.86,0.092082836
0.90625,0.86,0.054880338
0.9375,0.86,0.040346883
0.96875,0.86,0.030052585
1,0.86,0.022527454
1.03125,0.86,0.016928295
1.0625,0.86,0.012720231
1.09375,0.86,0.009541113
1.125,0.86,0.007134604
1.15625,0.86,0.005313567
1.1875,0.86,0.003938402
1.21875,0.86,0.002903436
1.25,0.86,0.002127921
1.28125,0.86,0.001549828
1.3125,0.86,0.001121403
1.34375,0.86,0.000805903
1.375,0.86,0.000575121
1.40625,0.86,0.000407496
1.4375,0.86,0.000286629
1.46875,0.86,0.000200127
1.5,0.86,0.000138691
