x,t,u
2.65625,1.26,0.032597468
2.6875,1.26,0.025349346
2.71875,1.26,0.019603491
2.75,1.26,0.015075922
2.78125,1.26,0.011529705
2.8125,1.26,0.008768726
2.84375,1.26,0.006631912
2.875,1.26,0.004987985
2.90625,1.26,0.003730745
2.9375,1.26,0.002774918
2.96875,1.26,0.002052528
3,1.26,0.001509776
3.03125,1.26,0.001104384
3.0625,1.26,0.000803364
3.09375,1.26,0.000581151
3.125,1.26,0.000418071
3.15625,1.26,0.000299086
3.1875,1.26,0.000212778
3.21875,1.26,0.000150537
3.25,1.26,0.000105911
3.28125,1.26,7.41E-05
3.3125,1.26,5.16E-05
3.34375,1.26,3.57E-05
3.375,1.26,2.45E-05
3.40625,1.26,1.68E-05
3.4375,1.26,1.14E-05
3.46875,1.26,7.73E-06
3.5,1.26,5.20E-06
3.53125,1.26,3.48E-06
3.5625,1.26,2.32E-06
3.59375,1.26,1.53E-06
3.625,1.26,1.01E-06
3.65625,1.26,6.61E-07
3.6875,1.26,4.30E-07
3.71875,1.26,2.78E-07
3.75,1.26,1.79E-07
3.78125,1.26,1.15E-07
3.8125,1.26,7.30E-08
3.84375,1.26,4.62E-08
3.875,1.26,2.91E-08
3.90625,1.26,1.82E-08
3.9375,1.26,1.13E-08
3.96875,1.26,7.02E-09
4,1.26,4.32E-09
4.03125,1.26,2.65E-09
4.0625,1.26,1.61E-09
4.09375,1.26,9.76E-10
4.125,1.26,5.88E-10
4.15625,1.26,3.52E-10
4.1875,1.26,2.10E-10
4.21875,1.26,1.24E-10
4.25,1.26,7.31E-11
4.28125,1.26,4.28E-11
4.3125,1.26,2.49E-11
4.34375,1.26,1.44E-11
4.375,1.26,8.32E-12
4.40625,1.26,4.76E-12
4.4375,1.26,2.71E-12
4.46875,1.26,1.54E-12
4.5,1.26,8.66E-13
4.53125,1.26,4.85E-13
4.5625,1.26,2.70E-13
4.59375,1.26,1.50E-13
4.625,1.26,8.25E-14
4.65625,1.26,4.52E-14
4.6875,1.26,2.46E-14
4.71875,1.26,1.33E-14
4.75,1.26,7.19E-15
4.78125,1.26,3.85E-15
4.8125,1.26,2.05E-15
4.84375,1.26,1.09E-15
4.875,1.26,5.74E-16
4.90625,1.26,3.01E-16
4.9375,1.26,1.57E-16
4.96875,1.26,8.12E-17
5,1.26,4.19E-17
5.03125,1.26,2.15E-17
5.0625,1.26,1.09E-17
5.09375,1.26,5.55E-18
5.125,1.26,2.80E-18
5.15625,1.26,1.40E-18
5.1875,1.26,6.99E-19
5.21875,1.26,3.46E-19
5.25,1.26,1.71E-19
5.28125,1.26,8.36E-20
5.3125,1.26,4.07E-20
5.34375,1.26,2.24E-20
5.375,1.26,1.22E-20
5.40625,1.26,6.60E-21
5.4375,1.26,3.56E-21
5.46875,1.26,1.91E-21
5.5,1.26,1.02E-21
5.53125,1.26,5.43E-22
5.5625,1.26,2.87E-22
5.59375,1.26,1.51E-22
5.625,1.26,7.91E-23
5.65625,1.26,4.12E-23
5.6875,1.26,2.13E-23
5.71875,1.26,1.10E-23
5.75,1.26,5.63E-24
5.78125,1.26,2.87E-24
5.8125,1.26,1.45E-24
5.84375,1.26,7.30E-25
5.875,1.26,3.65E-25
5.90625,1.26,1.81E-25
5.9375,1.26,8.94E-26
5.96875,1.26,4.38E-26
6,1.26,2.13E-26
6.03125,1.26,1.03E-26
6.0625,1.26,4.93E-27
6.09375,1.26,2.34E-27
6.125,1.26,1.11E-27
6.15625,1.26,5.18E-28
6.1875,1.26,2.41E-28
6.21875,1.26,1.11E-28
6.25,1.26,5.07E-29
6.28125,1.26,2.30E-29
6.3125,1.26,1.03E-29
6.34375,1.26,4.62E-30
6.375,1.26,2.04E-30
6.40625,1.26,8.97E-31
6.4375,1.26,3.91E-31
6.46875,1.26,1.71E-31
6.5,1.26,9.17E-32
-1.5,1.27,0.001627437
-1.46875,1.27,0.001627437
-1.4375,1.27,0.001627437
-1.40625,1.27,0.001627437
-1.375,1.27,0.001627437
-1.34375,1.27,0.001627438
-1.3125,1.27,0.001627438
-1.28125,1.27,0.001627438
-1.25,1.27,0.001627439
-1.21875,1.27,0.001627441
-1.1875,1.27,0.001627444
-1.15625,1.27,0.001627452
-1.125,1.27,0.001627467
-1.09375,1.27,0.001627496
-1.0625,1.27,0.001627551
-1.03125,1.27,0.001627654
-1,1.27,0.00162784
-0.96875,1.27,0.001628172
-0.9375,1.27,0.001628752
-0.90625,1.27,0.001629745
-0.875,1.27,0.001631418
-0.84375,1.27,0.001634186
-0.8125,1.27,0.001638688
-0.78125,1.27,0.00164589
-0.75,1.27,0.001657229
-0.71875,1.27,0.001674802
-0.6875,1.27,0.001701631
-0.65625,1.27,0.001741999
-0.625,1.27,0.001801886
-0.59375,1.27,0.001889532
-0.5625,1.27,0.002016141
-0.53125,1.27,0.002196755
-0.5,1.27,0.002451331
-0.46875,1.27,0.002806057
-0.4375,1.27,0.003294934
-0.40625,1.27,0.003961683
-0.375,1.27,0.004861993
-0.34375,1.27,0.006066185
-0.3125,1.27,0.007662315
-0.28125,1.27,0.009759763
-0.25,1.27,0.012493345
-0.21875,1.27,0.016027965
-0.1875,1.27,0.020563805
-0.15625,1.27,0.02634204
-0.125,1.27,0.033651004
-0.09375,1.27,0.042832723
-0.0625,1.27,0.054289665
-0.03125,1.27,0.068491495
0,1.27,0.085981605
0.03125,1.27,0.107383074
0.0625,1.27,0.133403691
0.09375,1.27,0.164839623
0.125,1.27,0.202577214
0.15625,1.27,0.247592437
0.1875,1.27,0.30094743
0.21875,1.27,0.3637836
0.25,1.27,0.437310786
0.28125,1.27,0.522792024
0.3125,1.27,0.621523572
0.34375,1.27,0.734809963
0.375,1.27,0.863934018
0.40625,1.27,1.01012197
0.4375,1.27,1.174504058
0.46875,1.27,1.358071227
0.5,1.27,1.561628818
0.53125,1.27,1.785748421
0.5625,1.27,2.030719324
0.59375,1.27,2.296501221
0.625,1.27,2.582680035
0.65625,1.27,2.888428838
0.6875,1.27,3.212475922
0.71875,1.27,3.553082024
0.75,1.27,3.908028584
0.78125,1.27,4.27461868
0.8125,1.27,4.649691951
0.84375,1.27,5.029654378
0.875,1.27,5.410523287
0.90625,1.27,5.787987341
0.9375,1.27,6.157480679
0.96875,1.27,6.514269726
1,1.27,6.853550574
1.03125,1.27,7.170554273
1.0625,1.27,7.460656915
1.09375,1.27,7.719491004
1.125,1.27,7.9430544
1.15625,1.27,8.127813059
1.1875,1.27,8.270793886
1.21875,1.27,8.369664285
1.25,1.27,8.422795814
1.28125,1.27,8.429733296
1.3125,1.27,8.389231781
1.34375,1.27,8.302954079
1.375,1.27,8.172040336
1.40625,1.27,7.998633987
1.4375,1.27,7.785538147
1.46875,1.27,7.536140261
1.5,1.27,7.254322598
1.53125,1.27,6.944361885
1.5625,1.27,6.610821716
1.59375,1.27,6.258441502
1.625,1.27,5.8920257
1.65625,1.27,5.516336901
1.6875,1.27,5.135996004
1.71875,1.27,4.755392288
1.75,1.27,4.378605615
1.78125,1.27,4.009342438
1.8125,1.27,3.65088662
1.84375,1.27,3.306065459
1.875,1.27,2.977230728
1.90625,1.27,2.666253967
1.9375,1.27,2.374534866
1.96875,1.27,2.103021143
2,1.27,1.852238119
2.03125,1.27,1.622325994
2.0625,1.27,1.413082791
2.09375,1.27,1.224010944
2.125,1.27,1.054365655
2.15625,1.27,0.903203268
2.1875,1.27,0.769428191
2.21875,1.27,0.651837106
2.25,1.27,0.5491595
2.28125,1.27,0.460093828
2.3125,1.27,0.38333886
2.34375,1.27,0.31762002
2.375,1.27,0.261710726
2.40625,1.27,0.214448918
2.4375,1.27,0.174749093
2.46875,1.27,0.141610283
2.5,1.27,0.114120454
2.53125,1.27,0.091457871
2.5625,1.27,0.072889947
2.59375,1.27,0.057770109
2.625,1.27,0.045533161
2.65625,1.27,0.035689588
2.6875,1.27,0.027819188
2.71875,1.27,0.021564362
2.75,1.27,0.016623331
2.78125,1.27,0.012743504
2.8125,1.27,0.009715141
2.84375,1.27,0.007365442
2.875,1.27,0.005553133
2.90625,1.27,0.00416358
2.9375,1.27,0.003104456
2.96875,1.27,0.002301939
3,1.27,0.00169743
3.03125,1.27,0.001244743
3.0625,1.27,0.000907732
3.09375,1.27,0.000658303
3.125,1.27,0.00047477
3.15625,1.27,0.000340512
3.1875,1.27,0.000242868
3.21875,1.27,0.000172266
3.25,1.27,0.000121512
3.28125,1.27,8.52E-05
3.3125,1.27,5.95E-05
3.34375,1.27,4.12E-05
3.375,1.27,2.85E-05
3.40625,1.27,1.95E-05
3.4375,1.27,1.33E-05
3.46875,1.27,9.04E-06
3.5,1.27,6.10E-06
3.53125,1.27,4.09E-06
3.5625,1.27,2.73E-06
3.59375,1.27,1.81E-06
3.625,1.27,1.20E-06
3.65625,1.27,7.85E-07
3.6875,1.27,5.12E-07
3.71875,1.27,3.33E-07
3.75,1.27,2.15E-07
3.78125,1.27,1.38E-07
3.8125,1.27,8.79E-08
3.84375,1.27,5.58E-08
3.875,1.27,3.52E-08
3.90625,1.27,2.21E-08
3.9375,1.27,1.38E-08
3.96875,1.27,8.58E-09
4,1.27,5.30E-09
4.03125,1.27,3.25E-09
4.0625,1.27,1.99E-09
4.09375,1.27,1.21E-09
4.125,1.27,7.28E-10
4.15625,1.27,4.37E-10
4.1875,1.27,2.61E-10
4.21875,1.27,1.55E-10
4.25,1.27,9.17E-11
4.28125,1.27,5.38E-11
4.3125,1.27,3.15E-11
4.34375,1.27,1.83E-11
4.375,1.27,1.06E-11
4.40625,1.27,6.07E-12
4.4375,1.27,3.47E-12
4.46875,1.27,1.97E-12
4.5,1.27,1.11E-12
4.53125,1.27,6.25E-13
4.5625,1.27,3.49E-13
4.59375,1.27,1.94E-13
4.625,1.27,1.07E-13
4.65625,1.27,5.90E-14
4.6875,1.27,3.22E-14
4.71875,1.27,1.75E-14
4.75,1.27,9.48E-15
4.78125,1.27,5.09E-15
4.8125,1.27,2.72E-15
4.84375,1.27,1.45E-15
4.875,1.27,7.66E-16
4.90625,1.27,4.03E-16
4.9375,1.27,2.11E-16
4.96875,1.27,1.09E-16
5,1.27,5.66E-17
5.03125,1.27,2.91E-17
5.0625,1.27,1.49E-17
5.09375,1.27,7.57E-18
5.125,1.27,3.83E-18
5.15625,1.27,1.93E-18
5.1875,1.27,9.64E-19
5.21875,1.27,4.79E-19
5.25,1.27,2.37E-19
5.28125,1.27,1.17E-19
5.3125,1.27,5.70E-20
5.34375,1.27,2.78E-20
5.375,1.27,1.62E-20
5.40625,1.27,8.81E-21
5.4375,1.27,4.77E-21
5.46875,1.27,2.57E-21
5.5,1.27,1.37E-21
5.53125,1.27,7.33E-22
5.5625,1.27,3.89E-22
5.59375,1.27,2.05E-22
5.625,1.27,1.08E-22
5.65625,1.27,5.64E-23
5.6875,1.27,2.93E-23
5.71875,1.27,1.51E-23
5.75,1.27,7.79E-24
5.78125,1.27,3.98E-24
5.8125,1.27,2.02E-24
5.84375,1.27,1.02E-24
5.875,1.27,5.13E-25
5.90625,1.27,2.56E-25
5.9375,1.27,1.27E-25
5.96875,1.27,6.24E-26
6,1.27,3.05E-26
6.03125,1.27,1.48E-26
6.0625,1.27,7.13E-27
6.09375,1.27,3.41E-27
6.125,1.27,1.62E-27
6.15625,1.27,7.61E-28
6.1875,1.27,3.56E-28
6.21875,1.27,1.65E-28
6.25,1.27,7.58E-29
6.28125,1.27,3.46E-29
6.3125,1.27,1.56E-29
6.34375,1.27,7.02E-30
6.375,1.27,3.12E-30
6.40625,1.27,1.38E-30
6.4375,1.27,6.05E-31
6.46875,1.27,2.66E-31
6.5,1.27,1.43E-31
-1.5,1.28,0.001627437
-1.46875,1.28,0.001627437
-1.4375,1.28,0.001627437
-1.40625,1.28,0.001627437
-1.375,1.28,0.001627437
-1.34375,1.28,0.001627438
-1.3125,1.28,0.001627438
-1.28125,1.28,0.001627438
-1.25,1.28,0.001627439
-1.21875,1.28,0.00162744
-1.1875,1.28,0.001627444
-1.15625,1.28,0.00162745
-1.125,1.28,0.001627463
-1.09375,1.28,0.001627489
-1.0625,1.28,0.001627538
-1.03125,1.28,0.001627629
-1,1.28,0.001627794
-0.96875,1.28,0.001628088
-0.9375,1.28,0.001628603
-0.90625,1.28,0.001629488
-0.875,1.28,0.001630981
-0.84375,1.28,0.001633456
-0.8125,1.28,0.00163749
-0.78125,1.28,0.001643958
-0.75,1.28,0.001654163
-0.71875,1.28,0.001670015
-0.6875,1.28,0.001694272
-0.65625,1.28,0.001730852
-0.625,1.28,0.001785244
-0.59375,1.28,0.001865032
-0.5625,1.28,0.00198055
-0.53125,1.28,0.002145712
-0.5,1.28,0.002379026
-0.46875,1.28,0.00270483
-0.4375,1.28,0.003154806
-0.40625,1.28,0.003769772
-0.375,1.28,0.004601836
-0.34375,1.28,0.005716927
-0.3125,1.28,0.007197762
-0.28125,1.28,0.009147282
-0.25,1.28,0.011692601
-0.21875,1.28,0.014989482
-0.1875,1.28,0.019227359
-0.15625,1.28,0.024634872
-0.125,1.28,0.031485884
-0.09375,1.28,0.040105883
-0.0625,1.28,0.050878645
-0.03125,1.28,0.064252961
0,1.28,0.080749212
0.03125,1.28,0.100965475
0.0625,1.28,0.125582808
0.09375,1.28,0.155369302
0.125,1.28,0.191182432
0.15625,1.28,0.233969211
0.1875,1.28,0.2847636
0.21875,1.28,0.344680672
0.25,1.28,0.414906982
0.28125,1.28,0.496686711
0.3125,1.28,0.59130318
0.34375,1.28,0.700055486
0.375,1.28,0.82423014
0.40625,1.28,0.965067781
0.4375,1.28,1.123725283
0.46875,1.28,1.301233776
0.5,1.28,1.498453409
0.53125,1.28,1.71602592
0.5625,1.28,1.954326378
0.59375,1.28,2.213415653
0.625,1.28,2.492995436
0.65625,1.28,2.792367722
0.6875,1.28,3.110400785
0.71875,1.28,3.445503659
0.75,1.28,3.795611021
0.78125,1.28,4.15818021
0.8125,1.28,4.530201756
0.84375,1.28,4.908224456
0.875,1.28,5.288395495
0.90625,1.28,5.666515566
0.9375,1.28,6.038108357
0.96875,1.28,6.398503113
1,1.28,6.74292839
1.03125,1.28,7.066614526
1.0625,1.28,7.36490186
1.09375,1.28,7.633351337
1.125,1.28,7.867853868
1.15625,1.28,8.064734705
1.1875,1.28,8.220849118
1.21875,1.28,8.333665924
1.25,1.28,8.401335649
1.28125,1.28,8.422420969
1.3125,1.28,8.397669005
1.34375,1.28,8.3262539
1.375,1.28,8.20981638
1.40625,1.28,8.050264698
1.4375,1.28,7.850183947
1.46875,1.28,7.612766257
1.5,1.28,7.341726123
1.53125,1.28,7.041203854
1.5625,1.28,6.715660659
1.59375,1.28,6.369769057
1.625,1.28,6.008302364
1.65625,1.28,5.636026865
1.6875,1.28,5.257599995
1.71875,1.28,4.877477467
1.75,1.28,4.499831767
1.78125,1.28,4.128483854
1.8125,1.28,3.766849281
1.84375,1.28,3.417899357
1.875,1.28,3.08413731
1.90625,1.28,2.76758892
1.9375,1.28,2.469806565
1.96875,1.28,2.191885256
2,1.28,1.934488913
2.03125,1.28,1.697884993
2.0625,1.28,1.481985415
2.09375,1.28,1.28639181
2.125,1.28,1.110443132
2.15625,1.28,0.953263889
2.1875,1.28,0.813811398
2.21875,1.28,0.690920768
2.25,1.28,0.583346539
2.28125,1.28,0.489800191
2.3125,1.28,0.408983013
2.34375,1.28,0.339614037
2.375,1.28,0.280452999
2.40625,1.28,0.230318428
2.4375,1.28,0.188101164
2.46875,1.28,0.152773675
2.5,1.28,0.123395656
2.53125,1.28,0.099116411
2.5625,1.28,0.079174563
2.59375,1.28,0.062895598
2.625,1.28,0.049687752
2.65625,1.28,0.039036693
2.6875,1.28,0.030499403
2.71875,1.28,0.023697599
2.75,1.28,0.018311002
2.78125,1.28,0.014070667
2.8125,1.28,0.010752567
2.84375,1.28,0.008171552
2.875,1.28,0.006175782
2.90625,1.28,0.004641671
2.9375,1.28,0.003469381
2.96875,1.28,0.002578842
3,1.28,0.001906307
3.03125,1.28,0.001401381
3.0625,1.28,0.001024507
3.09375,1.28,0.000744851
3.125,1.28,0.000538541
3.15625,1.28,0.000387226
3.1875,1.28,0.000276889
3.21875,1.28,0.000196898
3.25,1.28,0.000139243
3.28125,1.28,9.79E-05
3.3125,1.28,6.85E-05
3.34375,1.28,4.76E-05
3.375,1.28,3.30E-05
3.40625,1.28,2.27E-05
3.4375,1.28,1.55E-05
3.46875,1.28,1.05E-05
3.5,1.28,7.14E-06
3.53125,1.28,4.80E-06
3.5625,1.28,3.21E-06
3.59375,1.28,2.14E-06
3.625,1.28,1.41E-06
3.65625,1.28,9.31E-07
3.6875,1.28,6.09E-07
3.71875,1.28,3.97E-07
3.75,1.28,2.57E-07
3.78125,1.28,1.65E-07
3.8125,1.28,1.06E-07
3.84375,1.28,6.73E-08
3.875,1.28,4.26E-08
3.90625,1.28,2.68E-08
3.9375,1.28,1.68E-08
3.96875,1.28,1.05E-08
4,1.28,6.48E-09
4.03125,1.28,3.99E-09
4.0625,1.28,2.44E-09
4.09375,1.28,1.49E-09
4.125,1.28,9.01E-10
4.15625,1.28,5.43E-10
4.1875,1.28,3.25E-10
4.21875,1.28,1.94E-10
4.25,1.28,1.15E-10
4.28125,1.28,6.76E-11
4.3125,1.28,3.96E-11
4.34375,1.28,2.31E-11
4.375,1.28,1.34E-11
4.40625,1.28,7.71E-12
4.4375,1.28,4.42E-12
4.46875,1.28,2.52E-12
4.5,1.28,1.43E-12
4.53125,1.28,8.05E-13
4.5625,1.28,4.51E-13
4.59375,1.28,2.51E-13
4.625,1.28,1.39E-13
4.65625,1.28,7.69E-14
4.6875,1.28,4.21E-14
4.71875,1.28,2.30E-14
4.75,1.28,1.25E-14
4.78125,1.28,6.72E-15
4.8125,1.28,3.60E-15
4.84375,1.28,1.92E-15
4.875,1.28,1.02E-15
4.90625,1.28,5.38E-16
4.9375,1.28,2.82E-16
4.96875,1.28,1.47E-16
5,1.28,7.64E-17
5.03125,1.28,3.94E-17
5.0625,1.28,2.02E-17
5.09375,1.28,1.03E-17
5.125,1.28,5.24E-18
5.15625,1.28,2.64E-18
5.1875,1.28,1.33E-18
5.21875,1.28,6.62E-19
5.25,1.28,3.29E-19
5.28125,1.28,1.62E-19
5.3125,1.28,7.96E-20
5.34375,1.28,3.88E-20
5.375,1.28,2.15E-20
5.40625,1.28,1.17E-20
5.4375,1.28,6.36E-21
5.46875,1.28,3.44E-21
5.5,1.28,1.85E-21
5.53125,1.28,9.88E-22
5.5625,1.28,5.26E-22
5.59375,1.28,2.78E-22
5.625,1.28,1.47E-22
5.65625,1.28,7.69E-23
5.6875,1.28,4.01E-23
5.71875,1.28,2.08E-23
5.75,1.28,1.07E-23
5.78125,1.28,5.51E-24
5.8125,1.28,2.81E-24
5.84375,1.28,1.43E-24
5.875,1.28,7.19E-25
5.90625,1.28,3.60E-25
5.9375,1.28,1.79E-25
5.96875,1.28,8.86E-26
6,1.28,4.35E-26
6.03125,1.28,2.12E-26
6.0625,1.28,1.03E-26
6.09375,1.28,4.93E-27
6.125,1.28,2.35E-27
6.15625,1.28,1.11E-27
6.1875,1.28,5.23E-28
6.21875,1.28,2.44E-28
6.25,1.28,1.13E-28
6.28125,1.28,5.17E-29
6.3125,1.28,2.35E-29
6.34375,1.28,1.06E-29
6.375,1.28,4.76E-30
6.40625,1.28,2.11E-30
6.4375,1.28,9.32E-31
6.46875,1.28,4.12E-31
6.5,1.28,2.23E-31
-1.5,1.29,0.001627437
-1.46875,1.29,0.001627437
-1.4375,1.29,0.001627437
-1.40625,1.29,0.001627437
-1.375,1.29,0.001627437
-1.34375,1.29,0.001627437
-1.3125,1.29,0.001627438
-1.28125,1.29,0.001627438
-1.25,1.29,0.001627439
-1.21875,1.29,0.00162744
-1.1875,1.29,0.001627443
-1.15625,1.29,0.001627449
-1.125,1.29,0.00162746
-1.09375,1.29,0.001627483
-1.0625,1.29,0.001627526
-1.03125,1.29,0.001627606
-1,1.29,0.001627752
-0.96875,1.29,0.001628013
-0.9375,1.29,0.001628471
-0.90625,1.29,0.001629259
-0.875,1.29,0.001630591
-0.84375,1.29,0.001632804
-0.8125,1.29,0.001636418
-0.78125,1.29,0.001642225
-0.75,1.29,0.001651407
-0.71875,1.29,0.001665702
-0.6875,1.29,0.001687625
-0.65625,1.29,0.001720762
-0.625,1.29,0.001770146
-0.59375,1.29,0.001842751
-0.5625,1.29,0.001948109
-0.53125,1.29,0.002099081
-0.5,1.29,0.002312821
-0.46875,1.29,0.002611941
-0.4375,1.29,0.003025941
-0.40625,1.29,0.003592914
-0.375,1.29,0.004361593
-0.34375,1.29,0.005393761
-0.3125,1.29,0.006767084
-0.28125,1.29,0.008578402
-0.25,1.29,0.010947512
-0.21875,1.29,0.014021484
-0.1875,1.29,0.017979498
-0.15625,1.29,0.023038217
-0.125,1.29,0.02945764
-0.09375,1.29,0.03754737
-0.0625,1.29,0.047673174
-0.03125,1.29,0.060263672
0,1.29,0.075816931
0.03125,1.29,0.094906685
0.0625,1.29,0.118187849
0.09375,1.29,0.146400919
0.125,1.29,0.18037482
0.15625,1.29,0.221027712
0.1875,1.29,0.26936523
0.21875,1.29,0.326475634
0.25,1.29,0.39352135
0.28125,1.29,0.471726427
0.3125,1.29,0.562359506
0.34375,1.29,0.666712003
0.375,1.29,0.78607135
0.40625,1.29,0.921689311
0.4375,1.29,1.074745612
0.46875,1.29,1.246307337
0.5,1.29,1.43728484
0.53125,1.29,1.648385136
0.5625,1.29,1.880064055
0.59375,1.29,2.132478653
0.625,1.29,2.40544159
0.65625,1.29,2.698379387
0.6875,1.29,3.01029651
0.71875,1.29,3.339747314
0.75,1.29,3.68481777
0.78125,1.29,4.043118734
0.8125,1.29,4.411792261
0.84375,1.29,4.787532085
0.875,1.29,5.166618925
0.90625,1.29,5.544970761
0.9375,1.29,5.918207608
0.96875,1.29,6.281729728
1,1.29,6.630807569
1.03125,1.29,6.960681177
1.0625,1.29,7.266666258
1.09375,1.29,7.544263674
1.125,1.29,7.789268849
1.15625,1.29,7.997877379
1.1875,1.29,8.166783159
1.21875,1.29,8.293265494
1.25,1.29,8.375261933
1.28125,1.29,8.411437368
1.3125,1.29,8.401297179
1.34375,1.29,8.344765023
1.375,1.29,8.242904642
1.40625,1.29,8.097385299
1.4375,1.29,7.910569154
1.46875,1.29,7.685446232
1.5,1.29,7.425554826
1.53125,1.29,7.13488907
1.5625,1.29,6.81779706
1.59375,1.29,6.478873109
1.625,1.29,6.122847889
1.65625,1.29,5.754480058
1.6875,1.29,5.378452811
1.71875,1.29,4.999278389
1.75,1.29,4.621213119
1.78125,1.29,4.248185016
1.8125,1.29,3.883735367
1.84375,1.29,3.530975076
1.875,1.29,3.192555996
1.90625,1.29,2.870656833
1.9375,1.29,2.566982775
1.96875,1.29,2.282777521
2,1.29,2.01884611
2.03125,1.29,1.775586678
2.0625,1.29,1.553029177
2.09375,1.29,1.350879054
2.125,1.29,1.168563934
2.15625,1.29,1.0052815
2.1875,1.29,0.860046926
2.21875,1.29,0.731738483
2.25,1.29,0.619140167
2.28125,1.29,0.520980475
2.3125,1.29,0.435966728
2.34375,1.29,0.362814575
2.375,1.29,0.300272551
2.40625,1.29,0.247141752
2.4375,1.29,0.202290851
2.46875,1.29,0.164666799
2.5,1.29,0.133301667
2.53125,1.29,0.107316107
2.5625,1.29,0.085919963
2.59375,1.29,0.068410561
2.625,1.29,0.05416917
2.65625,1.29,0.042656107
2.6875,1.29,0.033404912
2.71875,1.29,0.026015943
2.75,1.29,0.020149719
2.78125,1.29,0.015520249
2.8125,1.29,0.011888544
2.84375,1.29,0.009056471
2.875,1.29,0.006861038
2.90625,1.29,0.005169173
2.9375,1.29,0.003873049
2.96875,1.29,0.002885928
3,1.29,0.002138546
3.03125,1.29,0.001575987
3.0625,1.29,0.001155014
3.09375,1.29,0.000841827
3.125,1.29,0.000610182
3.15625,1.29,0.000439843
3.1875,1.29,0.000315309
3.21875,1.29,0.000224789
3.25,1.29,0.000159374
3.28125,1.29,0.000112372
3.3125,1.29,7.88E-05
3.34375,1.29,5.49E-05
3.375,1.29,3.81E-05
3.40625,1.29,2.63E-05
3.4375,1.29,1.80E-05
3.46875,1.29,1.23E-05
3.5,1.29,8.34E-06
3.53125,1.29,5.63E-06
3.5625,1.29,3.77E-06
3.59375,1.29,2.52E-06
3.625,1.29,1.67E-06
3.65625,1.29,1.10E-06
3.6875,1.29,7.24E-07
3.71875,1.29,4.72E-07
3.75,1.29,3.07E-07
3.78125,1.29,1.98E-07
3.8125,1.29,1.27E-07
3.84375,1.29,8.11E-08
3.875,1.29,5.15E-08
3.90625,1.29,3.25E-08
3.9375,1.29,2.04E-08
3.96875,1.29,1.27E-08
4,1.29,7.91E-09
4.03125,1.29,4.89E-09
4.0625,1.29,3.00E-09
4.09375,1.29,1.83E-09
4.125,1.29,1.11E-09
4.15625,1.29,6.73E-10
4.1875,1.29,4.04E-10
4.21875,1.29,2.42E-10
4.25,1.29,1.44E-10
4.28125,1.29,8.48E-11
4.3125,1.29,4.98E-11
4.34375,1.29,2.91E-11
4.375,1.29,1.69E-11
4.40625,1.29,9.78E-12
4.4375,1.29,5.62E-12
4.46875,1.29,3.22E-12
4.5,1.29,1.83E-12
4.53125,1.29,1.03E-12
4.5625,1.29,5.81E-13
4.59375,1.29,3.25E-13
4.625,1.29,1.81E-13
4.65625,1.29,1.00E-13
4.6875,1.29,5.50E-14
4.71875,1.29,3.01E-14
4.75,1.29,1.64E-14
4.78125,1.29,8.85E-15
4.8125,1.29,4.76E-15
4.84375,1.29,2.55E-15
4.875,1.29,1.36E-15
4.90625,1.29,7.18E-16
4.9375,1.29,3.78E-16
4.96875,1.29,1.98E-16
5,1.29,1.03E-16
5.03125,1.29,5.33E-17
5.0625,1.29,2.74E-17
5.09375,1.29,1.40E-17
5.125,1.29,7.15E-18
5.15625,1.29,3.62E-18
5.1875,1.29,1.82E-18
5.21875,1.29,9.13E-19
5.25,1.29,4.55E-19
5.28125,1.29,2.25E-19
5.3125,1.29,1.11E-19
5.34375,1.29,5.43E-20
5.375,1.29,2.88E-20
5.40625,1.29,1.56E-20
5.4375,1.29,8.49E-21
5.46875,1.29,4.60E-21
5.5,1.29,2.48E-21
5.53125,1.29,1.33E-21
5.5625,1.29,7.09E-22
5.59375,1.29,3.77E-22
5.625,1.29,1.99E-22
5.65625,1.29,1.05E-22
5.6875,1.29,5.48E-23
5.71875,1.29,2.85E-23
5.75,1.29,1.48E-23
5.78125,1.29,7.61E-24
5.8125,1.29,3.90E-24
5.84375,1.29,1.98E-24
5.875,1.29,1.00E-24
5.90625,1.29,5.05E-25
5.9375,1.29,2.52E-25
5.96875,1.29,1.25E-25
6,1.29,6.18E-26
6.03125,1.29,3.03E-26
6.0625,1.29,1.47E-26
6.09375,1.29,7.12E-27
6.125,1.29,3.41E-27
6.15625,1.29,1.62E-27
6.1875,1.29,7.67E-28
6.21875,1.29,3.59E-28
6.25,1.29,1.67E-28
6.28125,1.29,7.70E-29
6.3125,1.29,3.53E-29
6.34375,1.29,1.60E-29
6.375,1.29,7.21E-30
6.40625,1.29,3.22E-30
6.4375,1.29,1.43E-30
6.46875,1.29,6.36E-31
6.5,1.29,3.47E-31
-1.5,1.3,0.001627437
-1.46875,1.3,0.001627437
-1.4375,1.3,0.001627437
-1.40625,1.3,0.001627437
-1.375,1.3,0.001627437
-1.34375,1.3,0.001627437
-1.3125,1.3,0.001627438
-1.28125,1.3,0.001627438
-1.25,1.3,0.001627438
-1.21875,1.3,0.00162744
-1.1875,1.3,0.001627442
-1.15625,1.3,0.001627447
-1.125,1.3,0.001627458
-1.09375,1.3,0.001627478
-1.0625,1.3,0.001627516
-1.03125,1.3,0.001627586
-1,1.3,0.001627716
-0.96875,1.3,0.001627947
